
83	88
84	28
85	42
86	82
87	73
88	39
89	40
90	79
91	92
92	49
93	80
94	58
95	64
96	68
97	93
98	98
99	99


0	0
1	1
2	2
3	36
4	38
5	8
6	54
7	56
8	33
9	62
10	3
11	35
12	81
13	52
14	90
15	7
16	5
17	34
18	13
19	57
20	18
21	66
22	22
23	44
24	6
25	94
26	43
27	86
28	47
29	87
30	45
31	11
32	48
33	55
34	27
35	85
36	9
37	53
38	65
39	69
40	72
41	74
42	24
43	29
44	67
45	21
46	16
47	31
48	59
49	61
50	46
51	71
52	4
53	25
54	95
55	10
56	41
57	12
58	32
59	63
60	30
61	91
62	15
63	60
64	14
65	23
66	51
67	37
68	26
69	83
70	17
71	75
72	84
73	19
74	76
75	77
76	89
77	96
78	78
79	70
80	20
81	50
82	88
83	28
84	42
85	82
86	73
87	39
88	40
89	79
90	92
91	49
92	80
93	58
94	64
95	68
96	93
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	36
5	38
6	8
7	54
8	56
9	33
10	62
11	4
12	35
13	81
14	52
15	90
16	7
17	5
18	34
19	13
20	57
21	18
22	66
23	22
24	44
25	6
26	94
27	43
28	86
29	47
30	87
31	45
32	11
33	48
34	55
35	27
36	85
37	9
38	53
39	65
40	69
41	72
42	74
43	24
44	29
45	67
46	21
47	16
48	31
49	59
50	61
51	46
52	71
53	10
54	25
55	95
56	12
57	41
58	14
59	32
60	63
61	30
62	91
63	15
64	60
65	17
66	23
67	51
68	37
69	26
70	83
71	19
72	75
73	84
74	20
75	76
76	77
77	89
78	96
79	78
80	70
81	28
82	50
83	88
84	39
85	42
86	82
87	73
88	40
89	49
90	79
91	92
92	58
93	80
94	64
95	68
96	93
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	36
5	8
6	38
7	54
8	33
9	56
10	4
11	35
12	62
13	52
14	81
15	7
16	5
17	34
18	13
19	57
20	18
21	66
22	22
23	44
24	6
25	90
26	43
27	86
28	47
29	87
30	45
31	11
32	48
33	55
34	27
35	85
36	9
37	53
38	65
39	69
40	72
41	74
42	24
43	29
44	67
45	21
46	16
47	31
48	59
49	61
50	46
51	71
52	10
53	25
54	94
55	12
56	41
57	14
58	32
59	63
60	30
61	91
62	15
63	60
64	17
65	23
66	51
67	37
68	26
69	83
70	19
71	75
72	84
73	20
74	76
75	77
76	89
77	95
78	78
79	70
80	28
81	50
82	88
83	39
84	42
85	82
86	73
87	40
88	49
89	79
90	92
91	58
92	80
93	64
94	68
95	93
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	36
6	8
7	38
8	54
9	33
10	56
11	5
12	35
13	62
14	52
15	81
16	7
17	6
18	34
19	13
20	57
21	18
22	66
23	22
24	44
25	9
26	90
27	43
28	86
29	47
30	87
31	45
32	11
33	48
34	55
35	27
36	85
37	10
38	53
39	65
40	69
41	72
42	74
43	24
44	29
45	67
46	21
47	16
48	31
49	59
50	61
51	46
52	71
53	12
54	25
55	94
56	14
57	41
58	15
59	32
60	63
61	30
62	91
63	17
64	60
65	19
66	23
67	51
68	37
69	26
70	83
71	20
72	75
73	84
74	28
75	76
76	77
77	89
78	95
79	78
80	70
81	39
82	50
83	88
84	40
85	42
86	82
87	73
88	49
89	58
90	79
91	92
92	64
93	80
94	68
95	93
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	8
6	36
7	38
8	33
9	54
10	5
11	35
12	56
13	52
14	62
15	7
16	6
17	34
18	13
19	57
20	18
21	66
22	22
23	44
24	9
25	81
26	43
27	86
28	47
29	87
30	45
31	11
32	48
33	55
34	27
35	85
36	10
37	53
38	65
39	69
40	72
41	74
42	24
43	29
44	67
45	21
46	16
47	31
48	59
49	61
50	46
51	71
52	12
53	25
54	90
55	14
56	41
57	15
58	32
59	63
60	30
61	91
62	17
63	60
64	19
65	23
66	51
67	37
68	26
69	83
70	20
71	75
72	84
73	28
74	76
75	77
76	89
77	94
78	78
79	70
80	39
81	50
82	88
83	40
84	42
85	82
86	73
87	49
88	58
89	79
90	92
91	64
92	80
93	68
94	93
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	8
7	36
8	38
9	33
10	54
11	6
12	35
13	56
14	52
15	62
16	7
17	9
18	34
19	13
20	57
21	18
22	66
23	22
24	44
25	10
26	81
27	43
28	86
29	47
30	87
31	45
32	11
33	48
34	55
35	27
36	85
37	12
38	53
39	65
40	69
41	72
42	74
43	24
44	29
45	67
46	21
47	16
48	31
49	59
50	61
51	46
52	71
53	14
54	25
55	90
56	15
57	41
58	17
59	32
60	63
61	30
62	91
63	19
64	60
65	20
66	23
67	51
68	37
69	26
70	83
71	28
72	75
73	84
74	39
75	76
76	77
77	89
78	94
79	78
80	70
81	40
82	50
83	88
84	42
85	49
86	82
87	73
88	58
89	64
90	79
91	92
92	68
93	80
94	93
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	8
7	36
8	33
9	38
10	6
11	35
12	54
13	52
14	56
15	7
16	9
17	34
18	13
19	57
20	18
21	62
22	22
23	44
24	10
25	66
26	43
27	81
28	47
29	86
30	45
31	11
32	48
33	55
34	27
35	85
36	12
37	53
38	65
39	69
40	72
41	74
42	24
43	29
44	67
45	21
46	16
47	31
48	59
49	61
50	46
51	71
52	14
53	25
54	87
55	15
56	41
57	17
58	32
59	63
60	30
61	90
62	19
63	60
64	20
65	23
66	51
67	37
68	26
69	83
70	28
71	75
72	84
73	39
74	76
75	77
76	89
77	91
78	78
79	70
80	40
81	50
82	88
83	42
84	49
85	82
86	73
87	58
88	64
89	79
90	92
91	68
92	80
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	8
8	36
9	33
10	38
11	7
12	35
13	54
14	52
15	56
16	9
17	10
18	34
19	13
20	57
21	18
22	62
23	22
24	44
25	11
26	66
27	43
28	81
29	47
30	86
31	45
32	12
33	48
34	55
35	27
36	85
37	14
38	53
39	65
40	69
41	72
42	74
43	24
44	29
45	67
46	21
47	16
48	31
49	59
50	61
51	46
52	71
53	15
54	25
55	87
56	17
57	41
58	19
59	32
60	63
61	30
62	90
63	20
64	60
65	23
66	26
67	51
68	37
69	28
70	83
71	39
72	75
73	84
74	40
75	76
76	77
77	89
78	91
79	78
80	70
81	42
82	50
83	88
84	49
85	58
86	82
87	73
88	64
89	68
90	79
91	92
92	80
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	8
8	33
9	36
10	7
11	35
12	38
13	52
14	54
15	9
16	10
17	34
18	13
19	56
20	18
21	57
22	22
23	44
24	11
25	62
26	43
27	66
28	47
29	81
30	45
31	12
32	48
33	55
34	27
35	85
36	14
37	53
38	65
39	69
40	72
41	74
42	24
43	29
44	67
45	21
46	16
47	31
48	59
49	61
50	46
51	71
52	15
53	25
54	86
55	17
56	41
57	19
58	32
59	63
60	30
61	87
62	20
63	60
64	23
65	26
66	51
67	37
68	28
69	83
70	39
71	75
72	84
73	40
74	76
75	77
76	89
77	90
78	78
79	70
80	42
81	50
82	88
83	49
84	58
85	82
86	73
87	64
88	68
89	79
90	91
91	80
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	33
10	36
11	9
12	35
13	38
14	52
15	54
16	10
17	11
18	34
19	13
20	56
21	18
22	57
23	22
24	44
25	12
26	62
27	43
28	66
29	47
30	81
31	45
32	14
33	48
34	55
35	27
36	85
37	15
38	53
39	65
40	69
41	72
42	74
43	24
44	29
45	67
46	21
47	16
48	31
49	59
50	61
51	46
52	71
53	17
54	25
55	86
56	19
57	41
58	20
59	32
60	63
61	30
62	87
63	23
64	60
65	26
66	28
67	51
68	37
69	39
70	83
71	40
72	75
73	84
74	42
75	76
76	77
77	89
78	90
79	78
80	70
81	49
82	50
83	88
84	58
85	64
86	82
87	73
88	68
89	79
90	80
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	33
10	9
11	35
12	36
13	38
14	52
15	10
16	11
17	34
18	13
19	54
20	18
21	56
22	22
23	44
24	12
25	57
26	43
27	62
28	47
29	66
30	45
31	14
32	48
33	55
34	27
35	81
36	15
37	53
38	65
39	69
40	72
41	74
42	24
43	29
44	67
45	21
46	16
47	31
48	59
49	61
50	46
51	71
52	17
53	25
54	85
55	19
56	41
57	20
58	32
59	63
60	30
61	86
62	23
63	60
64	26
65	28
66	51
67	37
68	39
69	83
70	40
71	75
72	84
73	42
74	76
75	77
76	87
77	89
78	78
79	70
80	49
81	50
82	88
83	58
84	64
85	82
86	73
87	68
88	79
89	80
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	33
11	10
12	35
13	36
14	38
15	52
16	11
17	12
18	34
19	13
20	54
21	18
22	56
23	22
24	44
25	14
26	57
27	43
28	62
29	47
30	66
31	45
32	15
33	48
34	55
35	27
36	81
37	16
38	53
39	65
40	69
41	72
42	74
43	24
44	29
45	67
46	21
47	17
48	31
49	59
50	61
51	46
52	71
53	19
54	25
55	85
56	20
57	41
58	23
59	32
60	63
61	30
62	86
63	26
64	60
65	28
66	37
67	51
68	39
69	40
70	83
71	42
72	75
73	84
74	49
75	76
76	77
77	87
78	89
79	78
80	70
81	50
82	58
83	88
84	64
85	68
86	82
87	73
88	79
89	80
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	33
12	35
13	36
14	38
15	11
16	12
17	34
18	13
19	52
20	18
21	54
22	22
23	44
24	14
25	56
26	43
27	57
28	47
29	62
30	45
31	15
32	48
33	55
34	27
35	66
36	16
37	53
38	65
39	69
40	72
41	74
42	24
43	29
44	67
45	21
46	17
47	31
48	59
49	61
50	46
51	71
52	19
53	25
54	81
55	20
56	41
57	23
58	32
59	63
60	30
61	85
62	26
63	60
64	28
65	37
66	51
67	39
68	40
69	83
70	42
71	75
72	84
73	49
74	76
75	77
76	86
77	87
78	78
79	70
80	50
81	58
82	88
83	64
84	68
85	82
86	73
87	79
88	80
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	33
13	35
14	36
15	38
16	12
17	13
18	34
19	14
20	52
21	18
22	54
23	22
24	44
25	15
26	56
27	43
28	57
29	47
30	62
31	45
32	16
33	48
34	55
35	27
36	66
37	17
38	53
39	65
40	69
41	72
42	74
43	24
44	29
45	67
46	21
47	19
48	31
49	59
50	61
51	46
52	71
53	20
54	25
55	81
56	23
57	41
58	26
59	32
60	63
61	30
62	85
63	28
64	60
65	37
66	39
67	51
68	40
69	42
70	83
71	49
72	75
73	84
74	50
75	76
76	77
77	86
78	87
79	78
80	70
81	58
82	64
83	88
84	68
85	73
86	82
87	79
88	80
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	33
13	35
14	36
15	12
16	13
17	34
18	14
19	38
20	18
21	52
22	22
23	44
24	15
25	54
26	43
27	56
28	47
29	57
30	45
31	16
32	48
33	55
34	27
35	62
36	17
37	53
38	65
39	66
40	69
41	72
42	24
43	29
44	67
45	21
46	19
47	31
48	59
49	61
50	46
51	71
52	20
53	25
54	74
55	23
56	41
57	26
58	32
59	63
60	30
61	81
62	28
63	60
64	37
65	39
66	51
67	40
68	42
69	83
70	49
71	75
72	84
73	50
74	76
75	77
76	85
77	86
78	78
79	70
80	58
81	64
82	87
83	68
84	73
85	82
86	79
87	80
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	33
14	35
15	36
16	13
17	14
18	34
19	15
20	38
21	18
22	52
23	22
24	44
25	16
26	54
27	43
28	56
29	47
30	57
31	45
32	17
33	48
34	55
35	27
36	62
37	19
38	53
39	65
40	66
41	69
42	72
43	24
44	29
45	67
46	21
47	20
48	31
49	59
50	61
51	46
52	71
53	23
54	25
55	74
56	26
57	41
58	28
59	32
60	63
61	30
62	81
63	37
64	60
65	39
66	40
67	51
68	42
69	49
70	83
71	50
72	75
73	84
74	58
75	76
76	77
77	85
78	86
79	78
80	70
81	64
82	68
83	87
84	73
85	79
86	82
87	80
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	33
14	35
15	13
16	14
17	34
18	15
19	36
20	18
21	38
22	22
23	44
24	16
25	52
26	43
27	54
28	47
29	56
30	45
31	17
32	48
33	55
34	27
35	57
36	19
37	53
38	62
39	65
40	66
41	69
42	24
43	29
44	67
45	21
46	20
47	31
48	59
49	61
50	46
51	71
52	23
53	25
54	72
55	26
56	41
57	28
58	32
59	63
60	30
61	74
62	37
63	60
64	39
65	40
66	51
67	42
68	49
69	81
70	50
71	75
72	83
73	58
74	76
75	77
76	84
77	85
78	78
79	70
80	64
81	68
82	86
83	73
84	79
85	82
86	80
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	33
15	35
16	14
17	15
18	34
19	16
20	36
21	18
22	38
23	22
24	44
25	17
26	52
27	43
28	54
29	47
30	56
31	45
32	19
33	48
34	55
35	27
36	57
37	20
38	53
39	62
40	65
41	66
42	69
43	24
44	29
45	67
46	21
47	23
48	31
49	59
50	61
51	46
52	71
53	25
54	26
55	72
56	28
57	41
58	30
59	32
60	63
61	37
62	74
63	39
64	60
65	40
66	42
67	51
68	49
69	50
70	81
71	58
72	75
73	83
74	64
75	76
76	77
77	84
78	85
79	78
80	70
81	68
82	73
83	86
84	79
85	80
86	82
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	33
15	14
16	15
17	34
18	16
19	35
20	18
21	36
22	22
23	38
24	17
25	44
26	43
27	52
28	47
29	54
30	45
31	19
32	48
33	55
34	27
35	56
36	20
37	53
38	57
39	62
40	65
41	66
42	24
43	29
44	67
45	21
46	23
47	31
48	59
49	61
50	46
51	69
52	25
53	26
54	71
55	28
56	41
57	30
58	32
59	63
60	37
61	72
62	39
63	60
64	40
65	42
66	51
67	49
68	50
69	74
70	58
71	75
72	81
73	64
74	76
75	77
76	83
77	84
78	78
79	70
80	68
81	73
82	85
83	79
84	80
85	82
86	86
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	33
16	15
17	16
18	34
19	17
20	35
21	18
22	36
23	22
24	38
25	19
26	44
27	43
28	52
29	47
30	54
31	45
32	20
33	48
34	55
35	27
36	56
37	21
38	53
39	57
40	62
41	65
42	66
43	24
44	29
45	67
46	23
47	25
48	31
49	59
50	61
51	46
52	69
53	26
54	28
55	71
56	30
57	41
58	32
59	37
60	63
61	39
62	72
63	40
64	60
65	42
66	49
67	51
68	50
69	58
70	74
71	64
72	75
73	81
74	68
75	76
76	77
77	83
78	84
79	78
80	70
81	73
82	79
83	85
84	80
85	82
86	86
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	33
18	17
19	34
20	18
21	35
22	22
23	36
24	19
25	38
26	43
27	44
28	47
29	52
30	45
31	20
32	48
33	54
34	27
35	55
36	21
37	53
38	56
39	57
40	62
41	65
42	24
43	29
44	66
45	23
46	25
47	31
48	59
49	61
50	46
51	67
52	26
53	28
54	69
55	30
56	41
57	32
58	37
59	63
60	39
61	71
62	40
63	60
64	42
65	49
66	51
67	50
68	58
69	72
70	64
71	74
72	75
73	68
74	76
75	77
76	81
77	83
78	78
79	70
80	73
81	79
82	84
83	80
84	82
85	85
86	86
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	33
19	18
20	34
21	19
22	35
23	22
24	36
25	20
26	38
27	43
28	44
29	47
30	52
31	45
32	21
33	48
34	54
35	27
36	55
37	23
38	53
39	56
40	57
41	62
42	65
43	24
44	29
45	66
46	25
47	26
48	31
49	59
50	61
51	46
52	67
53	28
54	30
55	69
56	32
57	41
58	37
59	39
60	63
61	40
62	71
63	42
64	60
65	49
66	50
67	51
68	58
69	64
70	72
71	68
72	74
73	75
74	70
75	76
76	77
77	81
78	83
79	78
80	73
81	79
82	80
83	84
84	82
85	85
86	86
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	33
20	19
21	34
22	22
23	35
24	20
25	36
26	38
27	43
28	44
29	47
30	45
31	21
32	48
33	52
34	27
35	54
36	23
37	53
38	55
39	56
40	57
41	62
42	24
43	29
44	65
45	25
46	26
47	31
48	59
49	61
50	46
51	66
52	28
53	30
54	67
55	32
56	41
57	37
58	39
59	63
60	40
61	69
62	42
63	60
64	49
65	50
66	51
67	58
68	64
69	71
70	68
71	72
72	74
73	70
74	75
75	76
76	77
77	81
78	78
79	73
80	79
81	80
82	83
83	82
84	84
85	85
86	86
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	33
21	20
22	34
23	22
24	35
25	21
26	36
27	38
28	43
29	44
30	47
31	45
32	23
33	48
34	52
35	27
36	54
37	24
38	53
39	55
40	56
41	57
42	62
43	25
44	29
45	65
46	26
47	28
48	31
49	59
50	61
51	46
52	66
53	30
54	32
55	67
56	37
57	41
58	39
59	40
60	63
61	42
62	69
63	49
64	60
65	50
66	51
67	58
68	64
69	68
70	71
71	70
72	72
73	74
74	73
75	75
76	76
77	77
78	81
79	78
80	79
81	80
82	82
83	83
84	84
85	85
86	86
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	33
22	22
23	34
24	21
25	35
26	36
27	38
28	43
29	44
30	45
31	23
32	47
33	48
34	27
35	52
36	24
37	53
38	54
39	55
40	56
41	57
42	25
43	29
44	62
45	26
46	28
47	31
48	59
49	61
50	46
51	65
52	30
53	32
54	66
55	37
56	41
57	39
58	40
59	63
60	42
61	67
62	49
63	60
64	50
65	51
66	58
67	64
68	68
69	69
70	70
71	71
72	72
73	73
74	74
75	75
76	76
77	77
78	78
79	79
80	80
81	81
82	82
83	83
84	84
85	85
86	86
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	33
23	22
24	34
25	23
26	35
27	36
28	38
29	43
30	44
31	45
32	24
33	47
34	48
35	27
36	52
37	25
38	53
39	54
40	55
41	56
42	57
43	26
44	29
45	62
46	28
47	30
48	31
49	59
50	61
51	46
52	65
53	32
54	37
55	66
56	39
57	41
58	40
59	42
60	63
61	49
62	67
63	50
64	60
65	51
66	58
67	64
68	68
69	69
70	70
71	71
72	72
73	73
74	74
75	75
76	76
77	77
78	78
79	79
80	80
81	81
82	82
83	83
84	84
85	85
86	86
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	33
24	23
25	34
26	35
27	36
28	38
29	43
30	44
31	24
32	45
33	47
34	27
35	48
36	25
37	52
38	53
39	54
40	55
41	56
42	26
43	29
44	57
45	28
46	30
47	31
48	59
49	61
50	46
51	62
52	32
53	37
54	65
55	39
56	41
57	40
58	42
59	63
60	49
61	66
62	50
63	60
64	51
65	58
66	64
67	67
68	68
69	69
70	70
71	71
72	72
73	73
74	74
75	75
76	76
77	77
78	78
79	79
80	80
81	81
82	82
83	83
84	84
85	85
86	86
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	33
25	24
26	34
27	35
28	36
29	38
30	43
31	44
32	25
33	45
34	47
35	27
36	48
37	26
38	52
39	53
40	54
41	55
42	56
43	28
44	29
45	57
46	30
47	31
48	32
49	59
50	61
51	46
52	62
53	37
54	39
55	65
56	40
57	41
58	42
59	49
60	63
61	50
62	66
63	51
64	60
65	58
66	64
67	67
68	68
69	69
70	70
71	71
72	72
73	73
74	74
75	75
76	76
77	77
78	78
79	79
80	80
81	81
82	82
83	83
84	84
85	85
86	86
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99


0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	24
25	33
26	34
27	35
28	36
29	38
30	43
31	25
32	44
33	45
34	27
35	47
36	26
37	48
38	52
39	53
40	54
41	55
42	28
43	29
44	56
45	30
46	31
47	32
48	57
49	59
50	46
51	61
52	37
53	39
54	62
55	40
56	41
57	42
58	49
59	63
60	50
61	65
62	51
63	60
64	58
65	64
66	66
67	67
68	68
69	69
70	70
71	71
72	72
73	73
74	74
75	75
76	76
77	77
78	78
79	79
80	80
81	81
